UnixTimestamp,Date(America/Los_Angeles),Time(America/Los_Angeles),WindDirection,WindSpeed,SystemBattery,PAR_SQ-215-SS,SeaFETV2(SAMP_NUM),SeaFETV2(ERR_FLAG),SeaFETV2(PH_EXT),SeaFETV2(PH_INT),SeaFETV2(EXT_VOLT),SeaFETV2(INT_VOLT),SeaFETV2(TEMP),SeaFETV2(INT_HUMID),SeaFETV2(INT_TEMP),HCEP(TEMP),HCEP(COND),HCEP(PRES),HCEP(OXY),HCEP(PH),HCEP(FL),HCEP(TURB),HCEP(FSD),HCEP(TSD),HCEP(SAL),HCEP(SNDV),HCEP(SPC),HCEP(OSAT),HCEP(VOLT),HCEP(NUM),SUNA(M_Parameter1),SUNA(M_Parameter2),SUNA(M_Parameter3),SUNA(M_Parameter4),WXT510(Temp),WXT510(Humidity),HCEP(ERR),PAR_SQ_215_SS(Inactive-1)
1676402100000,02/14/2023,10:15:00,345.237,5.485,13.05,883.75,-1.0,0.0,7.7242,7.6004,-0.89,-0.937172,8.4972,7.0,8.5,8.4345,3.16046,0.51,7.93,7.8,0.321,0.334,0.01,0.02,29.725,1477.608,4.72635,82.05,13.8,1896.0,30.7,0.43,17688.0,814.0,41.5,58.4,0.0,
1676403000000,02/14/2023,10:30:00,342.344,5.917,13.05,914.89,-1.0,0.0,7.7268,7.6034,-0.889844,-0.937001,8.5059,7.0,8.5,8.4371,3.16065,0.526,7.937,7.8,0.276,0.34,0.01,0.02,29.7248,1477.617,4.72626,82.12,13.8,1897.0,30.1,0.422,17695.0,813.0,41.9,54.7,0.0,
1676403900000,02/14/2023,10:45:00,329.112,5.669,12.91,968.74,-1.0,0.0,7.7272,7.604,-0.889818,-0.936967,8.5114,7.0,8.5,8.4433,3.16121,0.545,7.963,7.8,0.311,0.324,0.01,0.02,29.7253,1477.642,4.72622,82.4,13.8,1898.0,30.8,0.432,17673.0,812.0,41.7,59.2,0.0,
1676404800000,02/14/2023,11:00:00,338.784,5.086,12.87,449.98,-1.0,0.0,7.7365,7.6127,-0.889317,-0.936486,8.485,7.0,8.5,8.3893,3.15374,0.471,8.096,7.81,0.392,0.306,0.03,0.01,29.6932,1477.396,4.72269,83.67,13.8,1899.0,30.2,0.423,17689.0,813.0,41.9,60.5,0.0,
1676405700000,02/14/2023,11:15:00,336.306,6.771,12.87,494.59,-1.0,0.0,7.745,7.6217,-0.888892,-0.936,8.4195,7.0,8.5,8.3101,3.14102,0.551,8.348,7.83,0.547,0.282,0.02,0.01,29.6272,1477.016,4.71481,86.07,13.8,1900.0,30.2,0.423,17696.0,812.0,41.7,60.4,0.0,
1676406600000,02/14/2023,11:30:00,283.584,6.878,12.87,350.12,-1.0,0.0,7.7451,7.6218,-0.888882,-0.935992,8.4255,7.0,8.4,8.3529,3.14546,0.546,8.296,7.83,0.582,0.298,0.02,0.01,29.6374,1477.191,4.71541,85.62,13.8,1901.0,30.0,0.42,17698.0,813.0,41.7,59.3,0.0,
1676407500000,02/14/2023,11:45:00,344.083,6.003,12.79,395.69,-1.0,0.0,7.7508,7.6277,-0.888574,-0.935665,8.4119,7.0,8.4,8.3184,3.14141,0.505,8.376,7.83,0.667,0.287,0.02,0.01,29.6244,1477.043,4.71423,86.38,13.8,1902.0,30.9,0.433,17647.0,812.0,42.0,60.6,0.0,
1676408400000,02/14/2023,12:00:00,37.583,5.775,12.77,337.05,-1.0,0.0,7.751,7.6281,-0.88857,-0.935645,8.4004,7.0,8.4,8.3123,3.13989,0.531,8.398,7.83,0.687,0.29,0.03,0.01,29.6137,1477.007,4.71281,86.59,13.8,1903.0,29.7,0.416,17671.0,813.0,42.2,62.0,0.0,
1676409300000,02/14/2023,12:15:00,234.143,5.759,12.99,771.59,-1.0,0.0,7.748,7.6245,-0.888721,-0.935838,8.4233,7.0,8.4,8.3713,3.14697,0.543,8.297,7.83,0.439,0.287,0.02,0.01,29.6378,1477.261,4.71509,85.67,13.8,1904.0,30.5,0.427,17703.0,813.0,42.4,61.9,0.0,
1676410200000,02/14/2023,12:30:00,343.419,7.58,12.98,853.74,-1.0,0.0,7.7424,7.6194,-0.889026,-0.936121,8.4327,7.0,8.4,8.3721,3.14748,0.575,8.279,7.83,0.431,0.297,0.02,0.01,29.6423,1477.27,4.71573,85.49,13.8,1905.0,30.1,0.422,17688.0,813.0,42.6,60.5,0.0,
1676411100000,02/14/2023,12:45:00,335.825,7.337,13.05,498.26,-1.0,0.0,7.7433,7.6194,-0.888957,-0.936118,8.4616,7.0,8.4,8.406,3.15155,0.506,8.246,7.82,0.545,0.297,0.01,0.02,29.6563,1477.415,4.71704,85.23,13.8,1906.0,30.7,0.43,17681.0,813.0,42.9,58.3,0.0,
1676412000000,02/14/2023,13:00:00,304.942,6.015,13.05,782.96,-1.0,0.0,7.7415,7.6178,-0.889051,-0.936204,8.4704,7.0,8.5,8.4146,3.15483,0.556,8.163,7.82,0.359,0.314,0.02,0.01,29.6831,1477.481,4.72073,84.39,13.8,1907.0,29.5,0.413,17679.0,813.0,43.1,63.1,0.0,
1676412900000,02/14/2023,13:15:00,333.252,6.38,12.98,739.81,-1.0,0.0,7.7422,7.6189,-0.889006,-0.936142,8.4787,7.0,8.5,8.4127,3.15333,0.577,8.191,7.82,0.423,0.314,0.02,0.02,29.6692,1477.457,4.71877,84.67,13.8,1908.0,30.1,0.422,17686.0,814.0,43.5,61.6,0.0,
1676413800000,02/14/2023,13:30:00,330.564,6.32,12.85,270.71,-1.0,0.0,7.7397,7.6165,-0.889138,-0.93627,8.4846,7.0,8.5,8.4078,3.15434,0.574,8.132,7.82,0.413,0.318,0.03,0.01,29.6838,1477.457,4.72096,84.07,13.8,1909.0,29.7,0.416,17694.0,813.0,43.1,59.0,0.0,
1676414700000,02/14/2023,13:45:00,329.327,7.055,12.95,663.74,-1.0,0.0,7.7376,7.6135,-0.889251,-0.936439,8.4912,7.0,8.5,8.4282,3.15753,0.549,8.055,7.81,0.37,0.324,0.02,0.02,29.6999,1477.553,4.72286,83.32,13.8,1910.0,30.7,0.429,17695.0,814.0,43.5,60.2,0.0,
1676415600000,02/14/2023,14:00:00,318.048,6.972,12.86,388.38,-1.0,0.0,7.7375,7.6143,-0.889253,-0.936391,8.4968,7.0,8.5,8.4293,3.15692,0.549,8.081,7.81,0.456,0.326,0.03,0.02,29.6925,1477.549,4.72179,83.58,13.8,1911.0,30.6,0.428,17685.0,813.0,43.3,60.1,0.0,
1676416500000,02/14/2023,14:15:00,323.937,6.071,12.91,562.04,-1.0,0.0,7.7368,7.6131,-0.889295,-0.936461,8.4972,7.0,8.5,8.4331,3.1578,0.52,8.064,7.81,0.395,0.328,0.02,0.02,29.6985,1477.57,4.72257,83.42,13.8,1912.0,30.8,0.431,17684.0,813.0,43.3,58.7,0.0,
1676417400000,02/14/2023,14:30:00,324.254,5.959,12.95,529.96,-1.0,0.0,7.7333,7.6102,-0.889485,-0.936618,8.5027,7.0,8.5,8.4362,3.15787,0.541,8.079,7.81,0.402,0.341,0.03,0.09,29.6966,1477.58,4.72223,83.57,13.8,1913.0,30.2,0.423,17650.0,814.0,43.5,59.0,0.0,
1676418300000,02/14/2023,14:45:00,333.339,5.894,12.94,429.63,-1.0,0.0,7.7343,7.6106,-0.889424,-0.936596,8.5087,7.0,8.5,8.4409,3.15884,0.526,8.078,7.81,0.459,0.322,0.02,0.02,29.7027,1477.605,4.72301,83.57,13.8,1914.0,29.3,0.411,17652.0,813.0,43.5,59.2,0.0,
1676419200000,02/14/2023,15:00:00,335.977,5.248,12.98,366.22,-1.0,0.0,7.7373,7.6138,-0.889257,-0.936418,8.5087,7.0,8.5,8.442,3.15869,0.578,8.082,7.81,0.489,0.318,0.02,0.02,29.7003,1477.606,4.72264,83.62,13.8,1915.0,30.8,0.431,17694.0,813.0,43.7,58.7,0.0,
1676420100000,02/14/2023,15:15:00,328.256,5.461,12.91,241.6,-1.0,0.0,7.7333,7.6095,-0.889477,-0.936659,8.5108,7.0,8.5,8.4411,3.15869,0.592,8.084,7.81,0.57,0.315,0.02,0.01,29.701,1477.604,4.72277,83.64,13.8,1916.0,31.1,0.435,17695.0,811.0,43.8,58.5,0.0,
1676421000000,02/14/2023,15:30:00,328.627,4.328,12.92,200.53,-1.0,0.0,7.7322,7.6083,-0.889542,-0.936726,8.5087,7.0,8.5,8.435,3.15881,0.557,8.062,7.81,0.563,0.328,0.01,0.02,29.7074,1477.589,4.72381,83.4,13.8,1917.0,30.7,0.429,17655.0,814.0,43.8,58.9,0.0,
1676421900000,02/14/2023,15:45:00,332.73,4.72,12.85,110.13,-1.0,0.0,7.7263,7.6024,-0.889875,-0.937055,8.5047,7.0,8.5,8.4168,3.15767,0.544,8.047,7.81,0.646,0.322,0.02,0.02,29.7109,1477.524,4.72467,83.21,13.8,1918.0,30.1,0.421,17660.0,813.0,43.7,57.3,0.0,
1676422800000,02/14/2023,16:00:00,338.322,4.049,12.71,63.18,-1.0,0.0,7.7205,7.5971,-0.890203,-0.937355,8.4969,7.0,8.5,8.4194,3.15781,0.542,8.035,7.81,0.598,0.333,0.03,0.02,29.7101,1477.533,4.72451,83.1,13.8,1919.0,30.4,0.426,17701.0,814.0,43.7,56.4,0.0,
1676423700000,02/14/2023,16:15:00,338.516,4.303,12.71,28.54,-1.0,0.0,7.7171,7.593,-0.890394,-0.937585,8.4939,7.0,8.5,8.4077,3.15673,0.572,8.036,7.81,0.669,0.316,0.02,0.01,29.7087,1477.487,4.72455,83.08,13.8,1920.0,30.5,0.427,17698.0,813.0,43.5,58.7,0.0,
1676424600000,02/14/2023,16:30:00,341.165,4.093,12.6,8.2,-1.0,0.0,7.7209,7.5967,-0.89019,-0.937381,8.4881,7.0,8.5,8.4101,3.15644,0.553,8.048,7.81,0.634,0.336,0.03,0.03,29.7037,1477.49,4.72378,83.2,13.8,1921.0,30.4,0.426,17671.0,811.0,43.3,58.1,0.0,
1676425500000,02/14/2023,16:45:00,46.74,3.205,12.58,0.98,-1.0,0.0,7.7195,7.595,-0.89027,-0.937476,8.4813,7.0,8.5,8.3983,3.15532,0.565,8.055,7.81,0.682,0.328,0.03,0.04,29.702,1477.443,4.72378,83.26,13.8,1922.0,30.5,0.427,17684.0,813.0,42.9,60.9,0.0,
1676426400000,02/14/2023,17:00:00,345.006,2.442,12.56,0.18,-1.0,0.0,7.7172,7.5929,-0.890408,-0.937597,8.4671,7.0,8.5,8.3798,3.1537,0.58,8.072,7.81,0.664,0.318,0.04,0.01,29.7007,1477.371,4.72396,83.39,13.8,1923.0,30.0,0.42,17677.0,813.0,42.8,60.8,0.0,
1676427300000,02/14/2023,17:15:00,99.442,2.334,12.61,0.17,-1.0,0.0,7.7151,7.5905,-0.890535,-0.937734,8.4577,7.0,8.5,8.3756,3.1535,0.576,8.055,7.81,0.682,0.315,0.03,0.04,29.7021,1477.357,4.72425,83.22,13.8,1924.0,29.7,0.416,17622.0,813.0,42.6,62.3,0.0,
1676428200000,02/14/2023,17:30:00,34.508,1.612,12.54,0.17,-1.0,0.0,7.7132,7.5886,-0.890642,-0.937837,8.4529,7.0,8.4,8.3824,3.15375,0.628,8.069,7.81,0.641,0.317,0.02,0.01,29.699,1477.38,4.72367,83.37,13.8,1925.0,30.1,0.422,17645.0,813.0,42.2,64.7,0.0,
1676429100000,02/14/2023,17:45:00,44.716,1.682,12.54,0.17,-1.0,0.0,7.7105,7.585,-0.890791,-0.938039,8.4595,7.0,8.4,8.3578,3.15209,0.559,8.079,7.81,0.685,0.307,0.03,0.02,29.7025,1477.29,4.72466,83.43,13.8,1926.0,30.4,0.426,17678.0,813.0,41.7,64.8,0.0,
1676430000000,02/14/2023,18:00:00,44.176,1.429,12.52,0.17,-1.0,0.0,7.7011,7.576,-0.891313,-0.93854,8.4616,7.0,8.5,8.3613,3.1523,0.577,8.076,7.81,0.674,0.307,0.03,0.02,29.7017,1477.302,4.72449,83.41,13.8,1927.0,30.2,0.423,17613.0,813.0,41.5,66.6,0.0,
1676430900000,02/14/2023,18:15:00,44.938,1.273,12.54,0.17,-1.0,0.0,7.7001,7.5751,-0.891371,-0.93859,8.4627,7.0,8.4,8.383,3.15282,0.578,8.081,7.81,0.718,0.309,0.04,0.03,29.6889,1477.369,4.7222,83.49,13.8,1928.0,29.7,0.417,17642.0,813.0,41.3,67.7,0.0,
1676431800000,02/14/2023,18:30:00,50.944,1.248,12.53,0.17,-1.0,0.0,7.7012,7.5757,-0.891306,-0.938557,8.4671,7.0,8.5,8.3958,3.15482,0.578,8.011,7.81,0.59,0.327,0.03,0.02,29.6989,1477.43,4.72338,82.79,13.8,1929.0,30.9,0.433,17630.0,813.0,41.3,68.8,0.0,
1676432700000,02/14/2023,18:45:00,32.579,1.833,12.57,0.17,-1.0,0.0,7.6983,7.573,-0.891462,-0.938708,8.4731,7.0,8.5,8.3675,3.15264,0.545,7.957,7.8,0.559,0.323,0.03,0.02,29.7,1477.323,4.72412,82.19,13.8,1930.0,30.2,0.423,17689.0,814.0,41.5,68.0,0.0,
1676433600000,02/14/2023,19:00:00,30.815,1.536,12.5,0.17,-1.0,0.0,7.7032,7.5774,-0.891186,-0.938461,8.4792,7.0,8.5,8.4073,3.15576,0.548,7.941,7.8,0.561,0.326,0.03,0.02,29.699,1477.473,4.72316,82.1,13.8,1931.0,29.8,0.417,17673.0,814.0,41.1,69.2,0.0,
1676434500000,02/14/2023,19:15:00,37.438,1.104,12.54,0.17,-1.0,0.0,7.7019,7.5766,-0.891269,-0.938507,8.4645,7.0,8.5,8.3625,3.1523,0.573,7.932,7.8,0.581,0.323,0.02,0.02,29.7007,1477.305,4.72432,81.92,13.8,1932.0,30.3,0.425,17644.0,813.0,41.0,69.8,0.0,
1676435400000,02/14/2023,19:30:00,61.238,1.481,12.5,0.17,-1.0,0.0,7.6932,7.5672,-0.891751,-0.939032,8.4666,7.0,8.5,8.3845,3.1542,0.581,7.936,7.8,0.564,0.317,0.03,0.01,29.702,1477.391,4.72405,82.01,13.8,1933.0,30.6,0.429,17598.0,814.0,40.8,69.8,0.0,
1676436300000,02/14/2023,19:45:00,82.196,1.499,12.54,0.17,-1.0,0.0,7.6782,7.5525,-0.892592,-0.939852,8.4645,7.0,8.5,8.3825,3.15446,0.576,7.928,7.8,0.562,0.323,0.02,0.03,29.7063,1477.388,4.72472,81.92,13.8,1934.0,30.6,0.429,17628.0,813.0,40.8,72.5,0.0,
1676437200000,02/14/2023,20:00:00,36.332,0.427,12.49,0.17,-1.0,0.0,7.6622,7.5361,-0.893473,-0.940768,8.4792,7.0,8.5,8.4186,3.15756,0.578,7.856,7.8,0.514,0.337,0.02,0.04,29.7082,1477.528,4.72425,81.24,13.8,1935.0,30.5,0.427,17612.0,812.0,40.6,73.2,0.0,
1676438100000,02/14/2023,20:15:00,43.173,0.242,12.55,0.17,-1.0,0.0,7.696,7.5704,-0.891583,-0.938852,8.483,7.0,8.5,8.4135,3.15745,0.575,7.851,7.8,0.556,0.331,0.03,0.03,29.7114,1477.512,4.72481,81.19,13.8,1936.0,30.4,0.426,17605.0,811.0,39.9,74.8,0.0,
1676439000000,02/14/2023,20:30:00,15.738,0.792,12.54,0.17,-1.0,0.0,7.7014,7.5752,-0.891273,-0.938578,8.493,7.0,8.5,8.422,3.15825,0.578,7.83,7.8,0.5,0.341,0.03,0.04,29.7125,1477.546,4.72481,80.98,13.8,1937.0,30.8,0.431,17591.0,813.0,39.9,75.2,0.0,
1676439900000,02/14/2023,20:45:00,56.414,0.206,12.48,0.17,-1.0,0.0,7.7003,7.5744,-0.891338,-0.938627,8.4879,7.0,8.5,8.4062,3.15701,0.572,7.821,7.8,0.556,0.31,0.02,0.02,29.7129,1477.487,4.72519,80.86,13.8,1938.0,30.4,0.426,17556.0,813.0,39.7,75.3,0.0,
1676440800000,02/14/2023,21:00:00,49.007,0.484,12.47,0.17,-1.0,0.0,7.6882,7.5621,-0.892019,-0.939311,8.4852,7.0,8.5,8.3894,3.15488,0.572,7.847,7.8,0.533,0.324,0.03,0.04,29.7049,1477.413,4.72438,81.1,13.8,1939.0,30.3,0.424,17564.0,813.0,39.7,75.1,0.0,
1676441700000,02/14/2023,21:15:00,52.057,0.694,12.49,0.17,-1.0,0.0,7.7027,7.5775,-0.891215,-0.938456,8.4731,7.0,8.5,8.3773,3.1542,0.585,7.889,7.8,0.584,0.316,0.02,0.04,29.708,1477.371,4.72507,81.51,13.8,1940.0,29.9,0.418,17589.0,813.0,39.3,75.9,0.0,
1676442600000,02/14/2023,21:30:00,113.231,1.118,12.46,0.17,-1.0,0.0,7.7183,7.5932,-0.890342,-0.937574,8.4792,7.0,8.5,8.386,3.15482,0.566,7.92,7.8,0.517,0.33,0.02,0.01,29.7072,1477.402,4.72477,81.84,13.8,1941.0,30.8,0.432,17617.0,813.0,39.0,74.8,0.0,
1676443500000,02/14/2023,21:45:00,88.124,1.046,12.54,0.17,-1.0,0.0,7.7194,7.5936,-0.89029,-0.937558,8.4644,7.0,8.5,8.3895,3.15517,0.575,7.903,7.8,0.568,0.335,0.03,0.03,29.7078,1477.417,4.72479,81.67,13.8,1942.0,30.2,0.422,17529.0,814.0,39.3,74.6,0.0,
1676444400000,02/14/2023,22:00:00,147.023,1.304,12.52,0.17,-1.0,0.0,7.7206,7.5945,-0.890223,-0.937508,8.4644,7.0,8.5,8.3726,3.1533,0.584,7.93,7.8,0.556,0.331,0.02,0.03,29.7026,1477.346,4.72438,81.92,13.8,1943.0,30.1,0.422,17546.0,813.0,39.7,71.6,0.0,
1676445300000,02/14/2023,22:15:00,43.801,0.62,12.52,0.17,-1.0,0.0,7.7185,7.5928,-0.890341,-0.937605,8.4585,7.0,8.5,8.3632,3.15276,0.581,7.927,7.8,0.578,0.3,0.02,0.01,29.7049,1477.314,4.72491,81.87,13.8,1944.0,30.0,0.421,17609.0,812.0,39.5,74.3,0.0,
1676446200000,02/14/2023,22:30:00,62.583,0.525,12.52,0.17,-1.0,0.0,7.706,7.5797,-0.891037,-0.938333,8.4677,7.0,8.5,8.3888,3.15559,0.58,7.886,7.8,0.525,0.328,0.03,0.02,29.7128,1477.42,4.72552,81.5,13.8,1945.0,30.2,0.424,17561.0,814.0,39.2,76.2,0.0,
1676447100000,02/14/2023,22:45:00,96.159,1.15,12.46,0.17,-1.0,0.0,7.6951,7.5691,-0.891637,-0.938923,8.4789,7.0,8.5,8.4076,3.157,0.577,7.864,7.8,0.535,0.322,0.01,0.02,29.7116,1477.49,4.72496,81.31,13.8,1946.0,30.3,0.425,17634.0,813.0,39.0,78.6,0.0,
1676448000000,02/14/2023,23:00:00,96.22,1.358,12.52,0.17,-1.0,0.0,7.6987,7.5726,-0.891438,-0.938729,8.4764,7.0,8.5,8.3937,3.1559,0.588,7.867,7.8,0.535,0.325,0.02,0.02,29.7119,1477.438,4.72529,81.31,13.8,1947.0,31.1,0.436,17600.0,812.0,39.2,77.1,0.0,
1676448900000,02/14/2023,23:15:00,93.106,1.098,12.52,0.17,-1.0,0.0,7.6712,7.5449,-0.892982,-0.94028,8.4644,7.0,8.5,8.3822,3.15476,0.577,7.886,7.8,0.591,0.313,0.03,0.02,29.7097,1477.391,4.72521,81.49,13.8,1948.0,31.4,0.44,17582.0,812.0,38.8,77.4,0.0,
1676449800000,02/14/2023,23:30:00,130.095,1.92,12.52,0.17,-1.0,0.0,7.659,7.5324,-0.893663,-0.940976,8.4682,7.0,8.5,8.3999,3.15663,0.581,7.889,7.8,0.557,0.34,0.03,0.04,29.7143,1477.465,4.72551,81.55,13.8,1949.0,30.1,0.421,17635.0,813.0,39.0,75.9,0.0,
1676450700000,02/14/2023,23:45:00,141.443,2.165,12.49,0.17,-1.0,0.0,7.6506,7.5245,-0.894133,-0.941416,8.4677,7.0,8.4,8.3824,3.155,0.585,7.895,7.8,0.562,0.317,0.02,0.03,29.712,1477.395,4.72554,81.58,13.8,1950.0,29.7,0.416,17613.0,813.0,39.2,75.8,0.0,
1676451600000,02/15/2023,00:00:00,139.346,2.247,12.5,0.17,-1.0,0.0,7.6663,7.5407,-0.893259,-0.940512,8.4612,7.0,8.5,8.3789,3.1549,0.573,7.912,7.8,0.542,0.335,0.03,0.05,29.714,1477.384,4.72589,81.75,13.8,1951.0,29.7,0.416,17624.0,814.0,39.0,76.2,0.0,
1676452500000,02/15/2023,00:15:00,146.583,2.09,12.46,0.17,-1.0,0.0,7.6826,7.5568,-0.892355,-0.939619,8.4529,7.0,8.4,8.3646,3.15392,0.591,7.91,7.8,0.595,0.311,0.02,0.02,29.7158,1477.332,4.72644,81.71,13.8,1952.0,30.8,0.431,17547.0,813.0,39.0,76.6,0.0,
1676453400000,02/15/2023,00:30:00,127.925,1.856,12.45,0.17,-1.0,0.0,7.6633,7.5376,-0.893422,-0.940689,8.4644,7.0,8.5,8.3504,3.1528,0.583,7.901,7.8,0.561,0.317,0.03,0.04,29.7161,1477.279,4.72678,81.59,13.8,1953.0,31.0,0.434,17554.0,813.0,38.6,75.7,0.0,
1676454300000,02/15/2023,00:45:00,70.1,0.886,12.46,0.17,-1.0,0.0,7.6617,7.536,-0.893515,-0.940773,8.4666,7.0,8.5,8.3678,3.15416,0.577,7.894,7.8,0.575,0.298,0.04,0.08,29.7156,1477.344,4.72635,81.55,13.8,1954.0,31.0,0.434,17487.0,812.0,38.1,76.0,0.0,
1676455200000,02/15/2023,01:00:00,134.057,0.762,12.45,0.17,-1.0,0.0,7.6594,7.5344,-0.893641,-0.940863,8.4681,7.0,8.5,8.3619,3.15378,0.585,7.893,7.8,0.565,0.325,0.06,0.04,29.7166,1477.323,4.72662,81.53,13.8,1955.0,30.9,0.433,17558.0,812.0,37.7,77.1,0.0,
1676456100000,02/15/2023,01:15:00,138.777,1.567,12.5,0.17,-1.0,0.0,7.6633,7.5373,-0.893428,-0.940704,8.4616,7.0,8.5,8.3633,3.1538,0.587,7.913,7.8,0.581,0.323,0.03,0.07,29.7157,1477.327,4.72645,81.74,13.8,1956.0,30.6,0.429,17484.0,814.0,37.7,75.1,0.0,
1676457000000,02/15/2023,01:30:00,130.142,1.719,12.53,0.17,-1.0,0.0,7.6822,7.5571,-0.892377,-0.939601,8.4529,7.0,8.4,8.3854,3.15585,0.592,7.913,7.8,0.545,0.328,0.02,0.04,29.7184,1477.415,4.72639,81.78,13.8,1957.0,31.5,0.442,17562.0,812.0,37.9,75.4,0.0,
1676457900000,02/15/2023,01:45:00,129.149,1.096,12.46,0.17,-1.0,0.0,7.6781,7.5525,-0.892608,-0.939855,8.4473,7.0,8.4,8.3848,3.15571,0.587,7.898,7.8,0.578,0.317,0.02,0.03,29.7174,1477.411,4.72627,81.62,13.8,1958.0,30.0,0.42,17587.0,813.0,37.5,76.7,0.0,
1676458800000,02/15/2023,02:00:00,124.113,2.222,12.5,0.17,-1.0,0.0,7.663,7.5378,-0.89345,-0.940678,8.4494,7.0,8.4,8.3701,3.15449,0.59,7.92,7.8,0.575,0.31,0.02,0.03,29.7171,1477.355,4.72652,81.81,13.8,1959.0,31.0,0.434,17578.0,812.0,37.5,75.7,0.0,
1676459700000,02/15/2023,02:15:00,125.578,2.106,12.45,0.17,-1.0,0.0,7.6557,7.5306,-0.893864,-0.941083,8.4436,7.0,8.4,8.3548,3.15336,0.59,7.933,7.8,0.626,0.317,0.03,0.03,29.7182,1477.298,4.72699,81.93,13.8,1960.0,29.7,0.417,17597.0,812.0,37.5,77.2,0.0,
1676460600000,02/15/2023,02:30:00,145.971,2.103,12.45,0.17,-1.0,0.0,7.6475,7.5225,-0.89432,-0.941534,8.4436,7.0,8.4,8.3641,3.15365,0.588,7.925,7.8,0.581,0.315,0.02,0.03,29.7134,1477.328,4.72611,81.85,13.8,1961.0,29.6,0.414,17597.0,812.0,37.4,77.6,0.0,
1676461500000,02/15/2023,02:45:00,131.42,2.038,12.45,0.17,-1.0,0.0,7.6445,7.519,-0.894489,-0.941732,8.4454,7.0,8.4,8.3774,3.15514,0.587,7.918,7.8,0.622,0.324,0.03,0.06,29.7177,1477.383,4.72646,81.81,13.8,1962.0,30.5,0.428,17530.0,813.0,37.4,76.9,0.0,
1676462400000,02/15/2023,03:00:00,138.147,2.885,12.44,0.17,-1.0,0.0,7.6383,7.5126,-0.894829,-0.942088,8.4496,7.0,8.4,8.3747,3.15459,0.588,7.896,7.8,0.548,0.296,0.04,0.03,29.7143,1477.369,4.72602,81.58,13.8,1963.0,31.2,0.437,17291.0,813.0,37.2,76.0,0.0,
1676463300000,02/15/2023,03:15:00,142.842,3.209,12.52,0.17,-1.0,0.0,7.6558,7.5304,-0.893857,-0.941095,8.4441,7.0,8.4,8.3692,3.1547,0.594,7.914,7.8,0.609,0.316,0.03,0.03,29.72,1477.355,4.72696,81.75,13.8,1964.0,30.6,0.428,17542.0,813.0,37.4,76.5,0.0,
1676464200000,02/15/2023,03:30:00,135.128,3.209,12.45,0.17,-1.0,0.0,7.6733,7.5487,-0.892881,-0.940074,8.4381,7.0,8.4,8.3586,3.15381,0.594,7.921,7.8,0.52,0.322,0.02,0.02,29.7197,1477.315,4.72713,81.81,13.8,1965.0,30.8,0.432,17609.0,813.0,37.0,75.0,0.0,
1676465100000,02/15/2023,03:45:00,131.65,3.125,12.44,0.17,-1.0,0.0,7.6951,7.57,-0.891658,-0.938878,8.4447,7.0,8.4,8.3481,3.15265,0.592,7.932,7.8,0.612,0.32,0.03,0.04,29.7164,1477.271,4.72687,81.9,13.8,1966.0,30.5,0.427,17572.0,814.0,36.6,74.4,0.0,
1676466000000,02/15/2023,04:00:00,142.935,3.336,12.44,0.17,-1.0,0.0,7.6887,7.5636,-0.892043,-0.939248,8.4085,7.0,8.4,8.2491,3.13976,0.592,8.045,7.81,0.658,0.316,0.03,0.02,29.6655,1476.831,4.72157,82.87,13.8,1967.0,29.8,0.418,17509.0,814.0,36.5,72.9,0.0,
1676466900000,02/15/2023,04:15:00,142.323,3.889,12.44,0.17,-1.0,0.0,7.7335,7.6082,-0.889567,-0.936765,8.3735,7.0,8.4,8.2675,3.14221,0.592,8.082,7.81,0.671,0.319,0.07,0.03,29.6755,1476.914,4.72263,83.27,13.8,1968.0,30.2,0.423,17530.0,814.0,36.5,73.1,0.0,
1676467800000,02/15/2023,04:30:00,141.951,2.921,12.5,0.17,-1.0,0.0,7.7349,7.6097,-0.88949,-0.936683,8.3675,7.0,8.4,8.2659,3.14225,0.596,8.111,7.82,0.645,0.323,0.02,0.03,29.6773,1476.91,4.72293,83.57,13.8,1969.0,30.7,0.43,17588.0,814.0,36.5,72.9,0.0,
1676468700000,02/15/2023,04:45:00,145.411,3.823,12.44,0.17,-1.0,0.0,7.7348,7.6091,-0.889506,-0.936716,8.356,7.0,8.4,8.2807,3.14398,0.605,8.1,7.82,0.653,0.318,0.02,0.03,29.6829,1476.973,4.72343,83.48,13.8,1970.0,30.1,0.421,17581.0,813.0,36.5,72.5,0.0,
1676469600000,02/15/2023,05:00:00,124.799,3.076,12.44,0.17,-1.0,0.0,7.7309,7.6051,-0.889708,-0.936936,8.3795,7.0,8.4,8.2835,3.1444,0.58,8.086,7.82,0.627,0.322,0.03,0.02,29.685,1476.986,4.72367,83.35,13.8,1971.0,29.9,0.419,17591.0,814.0,35.7,72.0,0.0,
1676470500000,02/15/2023,05:15:00,163.42,2.359,12.43,0.17,-1.0,0.0,7.727,7.6009,-0.889941,-0.937174,8.356,7.0,8.4,8.2937,3.14591,0.596,8.071,7.81,0.646,0.314,0.04,0.02,29.6921,1477.034,4.72448,83.22,13.8,1972.0,29.7,0.417,17615.0,813.0,36.6,71.7,0.0,
